source,target,reached,length,visited
Airship,Lord_Voldemort,False,25,"['Airship', 'Royal_Navy', 'Oliver_Cromwell', 'Edward_I_of_England', 'Richard_I_of_England', 'John_of_England', 'William_I_of_England', 'William_II_of_England', 'British_monarchy', 'House_of_Lords', 'William_IV_of_the_United_Kingdom', 'Glorious_Revolution', 'William_III_of_England', 'Edward_III_of_England', 'King_Arthur', 'Edward_Gibbon', 'Roman_Empire', 'Romulus_Augustus', 'Augustus', 'Julius_Caesar', 'Alexander_the_Great', 'Middle_Ages', 'Richard_III_of_England', 'Edward_V_of_England', 'Edward_IV_of_England']"
Akbar,Forest,True,11,"['Akbar', 'Christianity', 'Bible', 'Latin', 'Law', 'Netherlands', 'Lion', 'Elephant', 'Herbivore', 'Plant', 'Forest']"
Akira_Kurosawa,Chemistry,True,6,"['Akira_Kurosawa', 'Crime', 'Psychology', 'Biology', 'Science', 'Chemistry']"
Albania,Milky_Way,True,9,"['Albania', 'Roman_Empire', 'Constantine_I', 'Apollo', 'Saturn_V', 'Space_Race', 'Space_exploration', 'Astronomy', 'Milky_Way']"
Albatross,Central_processing_unit,False,25,"['Albatross', 'France', 'United_States', 'Europe', 'United_Kingdom', 'English_language', 'Germany', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Central_African_Republic', 'Time_zone', 'Spain', 'Latin', 'Italy', 'Currency', '19th_century', 'England', 'London', 'Russia', 'Canada', 'Christianity', 'Islam']"
Albatross,Textile,True,17,"['Albatross', 'Language', 'English_language', 'United_States', 'Steel', 'Tungsten', 'Mining', 'Iron', 'Color', 'Art', 'Aesthetics', 'Cubism', 'Painting', 'Industry', 'Manufacturing', 'Clothing', 'Textile']"
Albert_Einstein,2005_Sumatra_earthquake,True,7,"['Albert_Einstein', 'Nuclear_fission', 'Japan', 'Earthquake', 'Tsunami', '2004_Indian_Ocean_earthquake', '2005_Sumatra_earthquake']"
Albert_Einstein,Bill_Clinton,True,4,"['Albert_Einstein', 'Franklin_D._Roosevelt', 'President_of_the_United_States', 'Bill_Clinton']"
Albigensian_Crusade,Government,True,6,"['Albigensian_Crusade', 'France', 'Democracy', 'Monarchy', 'Election', 'Government']"
Albinism,Palladium,True,6,"['Albinism', 'Latin', 'Byzantine_Empire', 'Charlemagne', 'Silver', 'Palladium']"
Albinism,Tungsten,True,5,"['Albinism', 'Ultraviolet', 'Metal', 'Steel', 'Tungsten']"
Alchemy,Michael_Jordan,True,18,"['Alchemy', 'Robert_Boyle', 'Jew', 'Adolf_Hitler', 'Richard_Wagner', 'James_Joyce', 'Samuel_Beckett', 'Carl_Jung', 'King_Arthur', 'Raven', 'Europe', 'Serbia', 'Djibouti', 'Jordan', 'Jordan_River', 'Israel', 'Basketball', 'Michael_Jordan']"
Alcohol,Antarctic_krill,True,4,"['Alcohol', 'United_States', 'Antarctica', 'Antarctic_krill']"
Alcohol,Cancer,True,4,"['Alcohol', 'Islam', 'Medicine', 'Cancer']"
Alcohol,Indonesia,True,4,"['Alcohol', 'Europe', 'Asia', 'Indonesia']"
Alcohol,Washington_Metro,True,6,"['Alcohol', 'United_States', 'George_Washington', 'West_Virginia', 'Washington%2C_D.C.', 'Washington_Metro']"
Aleksandr_Vasilevsky,Sulfur,True,5,"['Aleksandr_Vasilevsky', 'World_War_II', 'War', 'Petroleum', 'Sulfur']"
Alexander_Graham_Bell,Black_Death,False,25,"['Alexander_Graham_Bell', 'Nazi_Germany', 'The_Holocaust', 'Rwandan_Genocide', 'Scramble_for_Africa', 'Race', 'Civil_rights', 'Ancient_Rome', 'Dark_Ages', 'Immanuel_Kant', 'Russian_language', 'Soviet_Union', 'Cold_War', 'Berlin_Wall', 'United_States', 'Rhythm_and_blues', 'Hip_hop_music', 'Tupac_Shakur', 'South_Africa', 'Blue_Wildebeest', 'Black_Wildebeest', 'Africa', 'Red_Sea', 'Black_Sea', 'Deluge_%28mythology%29']"
Alexander_Hamilton,Neon,True,16,"['Alexander_Hamilton', 'United_States', 'Natural_gas', 'Helium', 'Titanium', 'Color', 'Light', 'Atom', 'Oxygen', 'Ozone', 'Volt', 'Silver', 'Nickel', 'Cobalt', 'Metal', 'Neon']"
Alexander_the_Great,Isaac_Newton,True,19,"['Alexander_the_Great', 'Julius_Caesar', 'Mark_Antony', 'Augustus', 'Cleopatra_VII', 'William_Shakespeare', 'Ben_Jonson', 'Virgil', 'Dante_Alighieri', 'Pope', 'Pope_Benedict_XVI', 'Augustine_of_Hippo', 'Martin_Luther', 'Adolf_Hitler', 'Winston_Churchill', 'Mahatma_Gandhi', 'Albert_Einstein', 'Richard_Feynman', 'Isaac_Newton']"
Alfred_Hitchcock,Istanbul,True,5,"['Alfred_Hitchcock', 'London', 'Romania', 'Ottoman_Empire', 'Istanbul']"
Alfred_Nobel,Berlin_Wall,True,4,"['Alfred_Nobel', 'Paris', 'Berlin', 'Berlin_Wall']"
Alfred_Nobel,Michigan_State_University,True,5,"['Alfred_Nobel', 'Italy', 'United_States', 'Detroit%2C_Michigan', 'Michigan_State_University']"
Algebra,Biology,True,4,"['Algebra', 'Mathematics', 'Science', 'Biology']"
Algol,Uranium,True,6,"['Algol', 'Earth', 'Aluminium', 'Neutron', 'Polonium', 'Uranium']"
All_Blacks,Child,True,17,"['All_Blacks', 'England', 'Football', 'Basketball', 'Sport', 'Art', 'Human', 'Animal', 'Bird', 'Plant', 'Organism', 'Food', 'War', 'Weapon', 'Computer', 'Toy', 'Child']"
All_Blacks,Palm_oil,True,15,"['All_Blacks', 'Tiger_Woods', 'United_States', 'Petroleum', 'North_Sea_oil', 'Oil_reservoir', 'Gulf_of_Mexico', 'Caribbean_Sea', 'Dominican_Republic', 'Dominica', 'Coconut_oil', 'Coconut', 'Plant', 'Soybean', 'Palm_oil']"
Allah,Alcohol,True,3,"['Allah', 'Islam', 'Alcohol']"
Allah,Pluto,True,5,"['Allah', 'Trinity', 'Plato', 'Apollo', 'Pluto']"
Allegory_in_the_Middle_Ages,Boron,True,16,"['Allegory_in_the_Middle_Ages', 'Middle_Ages', 'Viking', '7th_century', 'Heraclius', 'Latin', 'Ancient_Rome', 'Horse', 'Dinosaur', 'Tyrannosaurus', 'Film', 'Sound', 'Matter', 'Quark', 'Helium', 'Boron']"
Alligator,Ethanol,True,5,"['Alligator', 'River', 'Sand', 'Water', 'Ethanol']"
Allosaurus,Bean,True,7,"['Allosaurus', 'Animal', 'Plant', 'Soybean', 'Peanut', 'Seed', 'Bean']"
Allosaurus,Hurricane_Camille,True,7,"['Allosaurus', 'Latin', 'Spanish_language', 'Aruba', 'Miami%2C_Florida', 'Hurricane_Andrew', 'Hurricane_Camille']"
Almond,French_language,True,4,"['Almond', 'Olive_oil', 'France', 'French_language']"
Alpaca,Ant,False,25,"['Alpaca', 'Animal', 'Insect', 'Wasp', 'Spider', 'Beetle', 'Stag_beetle', 'Cat', 'Mammal', 'Elephant', 'Herbivore', 'Organism', 'Human', 'Ape', 'Carolus_Linnaeus', 'Evolution', 'Bird', 'Eagle', 'Vulture', 'Feather', 'Reptile', 'Alligator', 'Florida', 'Citrus', 'Aphid']"
Alpaca,Hurricane_Katrina,True,5,"['Alpaca', 'South_America', 'United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Alpaca,Nuclear_fission,True,5,"['Alpaca', 'France', 'World_War_II', 'Nuclear_weapon', 'Nuclear_fission']"
Alpaca,Unix,True,5,"['Alpaca', 'France', 'Internet', 'Linux', 'Unix']"
Alphabet,Capital,True,14,"['Alphabet', 'Egypt', 'Currency', 'Stock', 'Finance', 'Corporate_finance', 'Corporation', 'United_States', 'Capitalism', 'Market', 'Socialism', 'Frankfurt', 'Prague', 'Capital']"
Alphabet,Napoleonic_Wars,True,6,"['Alphabet', 'Mongol_Empire', 'Marco_Polo', 'Byzantine_Empire', 'Crimean_War', 'Napoleonic_Wars']"
Alphabet,Quark,True,4,"['Alphabet', 'Science', 'Atom', 'Quark']"
Alternative_rock,Dinosaur,True,7,"['Alternative_rock', 'Arctic_Monkeys', 'Internet', 'Music', 'Anthropology', 'Evolution', 'Dinosaur']"
Alternative_rock,Milk,True,21,"['Alternative_rock', 'Reggae', 'Capitalism', 'Money', 'Water', 'Ice', 'Energy', 'Food', 'Cereal', 'Fruit', 'Coconut', 'Juice', 'Vegetable', 'Protein', 'Wheat', 'Beer', 'Sugar', 'Chocolate', 'Coffee', 'Tea', 'Milk']"
Alternative_rock,Windows_XP,True,5,"['Alternative_rock', 'United_States', 'Computer', 'Microsoft_Windows', 'Windows_XP']"
Aluminium_chloride,Ku_Klux_Klan,True,12,"['Aluminium_chloride', 'Electricity', 'Mesopotamia', 'Akkadian_Empire', 'Assyria', 'Egypt', 'Soviet_Union', 'Nazi_Germany', 'Nazism', 'Adolf_Hitler', 'Fascism', 'Ku_Klux_Klan']"
Aluminium_chloride,Parrot,True,11,"['Aluminium_chloride', 'Electricity', 'Electron', 'Universe', 'Galaxy', 'Planet', 'Mars', 'Organism', 'Animal', 'Bird', 'Parrot']"
Amazon_Basin,Apricot,False,25,"['Amazon_Basin', 'Spanish_language', 'Manila', 'Brunei', 'Europe', 'Herbivore', 'Fruit', 'Avocado', 'Banana', 'Plant', 'Soybean', 'Palm_oil', 'Cocoa', 'Almond', 'Olive_oil', 'Mango', 'Cultivar', 'English_language', 'Anguilla', 'Jamaica', 'Caribbean_Sea', 'Gulf_of_Mexico', 'United_States', 'Guadeloupe', 'Flower']"
Amazon_Basin,Chicago_Bears,True,13,"['Amazon_Basin', 'Brazil', 'Football_%28soccer%29', 'Football', 'Canadian_football', 'American_football', 'Baseball', 'South_Korea', 'North_Korea', 'Korea', 'United_States', 'Chicago', 'Chicago_Bears']"
Amazon_Basin,Dubai,True,7,"['Amazon_Basin', 'City', 'Mecca', 'Baghdad', 'Middle_East', 'Abu_Dhabi', 'Dubai']"
Amazon_Rainforest,Lyndon_B._Johnson,True,6,"['Amazon_Rainforest', 'Africa', 'United_States_Senate', 'Andrew_Johnson', 'President_of_the_United_States', 'Lyndon_B._Johnson']"
Amazon_River,Dolphin,True,4,"['Amazon_River', 'Pacific_Ocean', 'Ocean', 'Dolphin']"
Amazon_River,Great_white_shark,True,11,"['Amazon_River', 'Atlantic_Ocean', 'Black_Sea', 'Red_Sea', 'Indian_Ocean', 'Whale', 'Blue_Whale', 'Humpback_Whale', 'Sperm_Whale', 'Shark', 'Great_white_shark']"
Amazon_River,Mathematics,True,6,"['Amazon_River', 'World_War_II', 'Communism', 'Politics', 'Philosophy', 'Mathematics']"
Amazon_parrot,Coriander,True,17,"['Amazon_parrot', 'Chordate', 'Animal', 'Plant', 'Silurian', 'Carboniferous', 'Ordovician', 'Devonian', 'Carbon_dioxide', 'Fungus', 'Bread', 'Vegetable', 'Vitamin_C', 'Citrus', 'Fruit', 'Olive_oil', 'Coriander']"
Amazon_parrot,England,True,3,"['Amazon_parrot', 'Mexico', 'England']"
Amazon_parrot,Finland,True,5,"['Amazon_parrot', 'Mexico', 'Poland', 'Sweden', 'Finland']"
Amazon_parrot,Neil_Armstrong,True,5,"['Amazon_parrot', 'Animal', 'Aristotle', 'Moon', 'Neil_Armstrong']"
Amazon_parrot,Sodium,True,5,"['Amazon_parrot', 'Animal', 'Water', 'Salt', 'Sodium']"
American_Civil_War,Herbivore,True,8,"['American_Civil_War', 'United_States', 'Maize', 'Aphid', 'Animal', 'Mammal', 'Hippopotamus', 'Herbivore']"
American_Civil_War,Kuwait_City,True,9,"['American_Civil_War', 'United_States', 'United_Kingdom', 'City_status_in_the_United_Kingdom', 'City', 'Baghdad', 'Persian_Gulf', 'Kuwait', 'Kuwait_City']"
American_Civil_War,Nottingham,True,3,"['American_Civil_War', 'Liverpool', 'Nottingham']"
American_Samoa,Hindi,True,3,"['American_Samoa', 'English_language', 'Hindi']"
American_popular_music,Tide,True,5,"['American_popular_music', 'Ragtime', 'United_States', 'Moon', 'Tide']"
American_popular_music,Video,True,7,"['American_popular_music', 'Rapping', 'United_States', 'Television', 'DVD', 'Sony', 'Video']"
Ammonia,Kuwait,True,8,"['Ammonia', 'Denmark', 'France', 'Belgium', 'Luxembourg', 'Montenegro', 'Lebanon', 'Kuwait']"
Amsterdam,Cotton,True,8,"['Amsterdam', 'France', 'Franks', 'Language', 'English_language', 'Jersey', 'Agriculture', 'Cotton']"
Anaconda,Agnosticism,True,5,"['Anaconda', 'Spain', 'Judaism', 'Religion', 'Agnosticism']"
Anaconda,London_Bridge,True,8,"['Anaconda', 'Chordate', 'Animal', 'Latin', 'Great_Britain', 'United_Kingdom', 'River_Thames', 'London_Bridge']"
Analytical_Marxism,Algebra,True,4,"['Analytical_Marxism', 'Logic', 'Mathematics', 'Algebra']"
Anarchism,Applied_mathematics,True,16,"['Anarchism', 'United_Kingdom', 'Formula_One', 'France', 'Interpol', 'United_States', 'Advertising', 'India', 'Europe', 'Germany', 'English_language', 'World_War_II', 'Japan', 'China', 'Mathematics', 'Applied_mathematics']"
Anarchism,Jewellery,True,6,"['Anarchism', 'Technology', 'Silver', 'Mineral', 'Diamond', 'Jewellery']"
Anarchism,Jupiter,True,5,"['Anarchism', 'United_Kingdom', 'Earth', 'Planet', 'Jupiter']"
Anarcho-capitalism,Winston_Churchill,True,8,"['Anarcho-capitalism', 'Henry_David_Thoreau', 'Frank_Lloyd_Wright', 'World_War_I', 'Woodrow_Wilson', 'Theodore_Roosevelt', 'Franklin_D._Roosevelt', 'Winston_Churchill']"
Anatomy,George_W._Bush,True,7,"['Anatomy', 'Human', 'World_War_II', 'Adolf_Hitler', 'World_War_I', 'President_of_the_United_States', 'George_W._Bush']"
Anatomy,Irish_poetry,True,9,"['Anatomy', 'Human', 'Poetry', 'Edgar_Allan_Poe', 'T._S._Eliot', 'Bob_Dylan', 'Folk_music', 'Ireland', 'Irish_poetry']"
Ancient_Egypt,Windows_Vista,True,5,"['Ancient_Egypt', 'Rosetta_Stone', 'Macintosh', 'Windows_XP', 'Windows_Vista']"
Ancient_history,Internet_Explorer,True,10,"['Ancient_history', 'United_States', 'Internet', 'World_Wide_Web', 'History_of_the_Internet', 'Computer', 'Microsoft_Windows', 'Windows_XP', 'Windows_Vista', 'Internet_Explorer']"
Andes,Plato,True,6,"['Andes', 'Galeras', 'United_Nations', 'Rome', 'Ancient_Greece', 'Plato']"
Andorra,Comet_Shoemaker-Levy_9,True,12,"['Andorra', 'Salvador_Dal%C3%AD', 'Walt_Disney', 'Treasure_Island', 'English_language', 'Pitcairn_Islands', 'United_States', 'Apollo_11', 'Apollo_8', 'Saturn_V', 'Asteroid', 'Comet_Shoemaker-Levy_9']"
Andromeda_Galaxy,Anne_Frank,True,10,"['Andromeda_Galaxy', 'Sun', 'Albert_Einstein', 'Adolf_Hitler', 'Richard_Wagner', 'James_Joyce', 'Franz_Kafka', 'Jew', 'Nazi_Germany', 'Anne_Frank']"
Andromeda_Galaxy,Vitamin_C,False,25,"['Andromeda_Galaxy', 'Ultraviolet', 'Mineral', 'Calcium', 'Vitamin_D', 'Vitamin', 'B_vitamins', 'Cyanocobalamin', 'Folic_acid', 'Fruit', 'Black_pepper', 'Edible_salt', 'Fatty_acid', 'Olive_oil', 'Sichuan_Pepper', 'Star_anise', 'Plant', 'Carbon_dioxide', 'Fungus', 'Cell_%28biology%29', 'Salt', 'Pigment', 'Zinc', 'Zinc_chloride', 'Hydrochloric_acid']"
Anemia,Vitamin_D,True,5,"['Anemia', 'Vitamin_C', 'Vitamin', 'B_vitamins', 'Vitamin_D']"
Angel_shark,Beer,True,4,"['Angel_shark', 'Fish', 'Fishing', 'Beer']"
Angelica,Bill_Gates,False,25,"['Angelica', 'Scientific_classification', 'Apple', 'Isaac_Newton', 'Galileo_Galilei', 'Albert_Einstein', 'Mahatma_Gandhi', 'Martin_Luther_King%2C_Jr.', 'Abraham_Lincoln', 'Ulysses_S._Grant', 'President_of_the_United_States', 'Bill_Clinton', 'Herbert_Hoover', 'Calvin_Coolidge', 'William_Howard_Taft', 'William_McKinley', 'Grover_Cleveland', 'George_W._Bush', 'Tony_Blair', 'David_Cameron', 'Harold_Macmillan', 'Winston_Churchill', 'Franklin_D._Roosevelt', 'George_Washington', 'John_Adams']"
Angelica,Florida,True,5,"['Angelica', 'Iceland', 'Philippines', 'Cuba', 'Florida']"
Anglo-Saxon_literature,Arctic_Ocean,True,5,"['Anglo-Saxon_literature', 'Saint_Helena', 'British_Isles', 'Atlantic_Ocean', 'Arctic_Ocean']"
Animal,African_Union,True,6,"['Animal', 'Latin', 'United_States', 'North_Africa', 'Africa', 'African_Union']"
Animal,Dog,True,8,"['Animal', 'Mammal', 'Bird', 'Human', 'Elephant', 'Eye', 'Rabbit', 'Dog']"
Animal,Eastern_Orthodox_Church,True,4,"['Animal', 'Latin', 'Roman_Catholic_Church', 'Eastern_Orthodox_Church']"
Animal,Sound,True,5,"['Animal', 'Water', 'Color', 'Light', 'Sound']"
Animal_law,Coffee,False,25,"['Animal_law', 'Animal_rights', 'Language', 'Science', 'Chemistry', 'Water', 'Ice', 'Energy', 'Food', 'Heat', 'Metal', 'Potassium', 'Glass', 'Barium', 'Alcohol', 'Vanilla', 'Fruit', 'Bean', 'Soybean', 'Meat', 'Salt', 'Iron', 'Carbon', 'Coal', 'Electricity']"
Animation,Wall_Street,True,4,"['Animation', 'The_Lion_King', 'United_States', 'Wall_Street']"
Animation,Zebra,True,4,"['Animation', 'The_Lion_King', 'Lion', 'Zebra']"
Anna_Karenina,Munich,True,3,"['Anna_Karenina', 'Germany', 'Munich']"
Anne_Frank,Continental_crust,True,8,"['Anne_Frank', 'United_States', 'Atlantic_Ocean', 'North_Sea', 'Ice_sheet', 'North_America', 'Plate_tectonics', 'Continental_crust']"
Anne_Frank,Ireland,True,4,"['Anne_Frank', 'Switzerland', 'Iceland', 'Ireland']"
Anne_Frank,Latin_America,True,3,"['Anne_Frank', 'United_States', 'Latin_America']"
Ant,Avalanche,True,13,"['Ant', 'Colombia', 'Andes', 'Argentina', 'Hawk', 'Eagle', 'Vulture', 'Bird', 'Swift', 'France', 'Brazil', 'Snow', 'Avalanche']"
Ant,Gold,True,5,"['Ant', 'Animal', 'Water', 'Iron', 'Gold']"
Ant,Hurricane_Katrina,True,6,"['Ant', 'South_Africa', 'Fire', 'United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Ant,Parliament_of_the_United_Kingdom,True,4,"['Ant', 'Australia', 'Parliamentary_system', 'Parliament_of_the_United_Kingdom']"
Ant,Superconductivity,False,25,"['Ant', 'Australia', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', '19th_century', 'England', 'London', 'Christianity', 'Islam']"
Antarctic_krill,Ghana,True,6,"['Antarctic_krill', 'Japan', 'Korea', 'Brazil', 'Africa', 'Ghana']"
Antarctic_krill,Guitar,True,22,"['Antarctic_krill', 'Fish', 'Chordate', 'Bird', 'Parrot', 'Amazon_parrot', 'Animal', 'Vertebrate', 'Scientific_classification', 'Tree', 'Wood', 'North_America', 'Jamaica', 'Caribbean_Sea', 'Fishing', 'Tuna', 'Japan', 'Metal', 'Steel', 'Copper', 'Musical_instrument', 'Guitar']"
Antarctica,Jurassic,True,5,"['Antarctica', 'Precambrian', 'Cambrian', 'Fossil', 'Jurassic']"
Anteater,Japan,True,4,"['Anteater', 'South_America', 'Asia', 'Japan']"
Antelope,Gmail,False,25,"['Antelope', 'United_States', 'Internet', 'Cloud', 'Earth', 'Europe', 'France', 'United_Kingdom', 'HSBC', 'World_War_II', 'Germany', 'English_language', 'Nigeria', 'Lagos', 'Time_zone', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Emirate', 'Arabic_language', 'Arab_League']"
Anthropology,God,True,6,"['Anthropology', 'Art', 'Mind', 'Love', 'Religion', 'God']"
Antlion,Hip_hop_music,True,8,"['Antlion', 'Animal', 'Latin', 'English_language', 'Old_English_language', 'England', 'Drum_and_bass', 'Hip_hop_music']"
Antoine_Lavoisier,President_of_the_United_States,True,4,"['Antoine_Lavoisier', 'World_War_II', 'United_States', 'President_of_the_United_States']"
Apaochi,Dolphin,True,5,"['Apaochi', 'China', 'Sea', 'Ocean', 'Dolphin']"
Apatosaurus,Black_hole,True,9,"['Apatosaurus', 'Greek_mythology', 'Black_Sea', 'Red_Sea', 'Great_Rift_Valley', 'Volcano', 'Planet', 'Gravitation', 'Black_hole']"
Apatosaurus,Velociraptor,True,3,"['Apatosaurus', 'Dinosaur', 'Velociraptor']"
Ape,Water,True,3,"['Ape', 'Animal', 'Water']"
Aphid,Buenos_Aires,True,5,"['Aphid', 'New_Zealand', 'Chile', 'Argentina', 'Buenos_Aires']"
Apollo,Chester_A._Arthur,False,25,"['Apollo', 'Alexander_the_Great', 'Julius_Caesar', 'Cleopatra_VII', 'Vivien_Leigh', 'Alfred_Hitchcock', 'Henry_Fonda', 'Leo_Tolstoy', 'Marcel_Proust', 'George_Eliot', 'Henry_James', 'Charles_Dickens', 'David_Copperfield_%28novel%29', 'United_Kingdom', 'Henry_Purcell', 'Charles_II_of_England', 'Charles_I_of_England', 'John_Milton', 'Ben_Jonson', 'Westminster_Abbey', 'Richard_II_of_England', 'Henry_IV_of_England', 'Archbishop_of_Canterbury', 'Thomas_Cranmer', 'Edward_VI_of_England']"
Apollo,Skiing,True,16,"['Apollo', 'Medicine', 'Film', 'Television', 'Iceland', 'Fishing', 'Sport', 'Football', 'Basketball', 'Baseball', 'Ice_hockey', 'Arctic', 'Cold_War', 'United_States', 'Rocky_Mountains', 'Skiing']"
Apollo_8,Buckingham_Palace,True,5,"['Apollo_8', 'Cape_Canaveral', 'John_F._Kennedy', 'London', 'Buckingham_Palace']"
Apollo_8,Jerusalem,True,9,"['Apollo_8', 'Paris', 'Beirut', 'Damascus', 'Mecca', 'Baghdad', 'Cairo', 'Israel', 'Jerusalem']"
Apostolic_Succession,Algorithm,True,13,"['Apostolic_Succession', 'United_States', 'Mining', 'Japan', 'Animation', 'Glass', 'Germany', 'France', 'Interpol', 'United_Kingdom', 'Computer', 'Cryptography', 'Algorithm']"
Apostolic_Succession,Brazil,True,5,"['Apostolic_Succession', 'England', 'Germany', 'Italy', 'Brazil']"
Apple,Banana,True,3,"['Apple', 'Fruit', 'Banana']"
Apple,Fruit,True,2,"['Apple', 'Fruit']"
Apple,Hydrogen,True,3,"['Apple', 'Water', 'Hydrogen']"
Apple,Mythology,True,3,"['Apple', 'Folklore', 'Mythology']"
Apple,Robinson_Crusoe,False,25,"['Apple', 'Johnny_Appleseed', 'Emanuel_Swedenborg', 'Jorge_Luis_Borges', 'Marcel_Proust', 'Leo_Tolstoy', 'James_Joyce', 'Franz_Kafka', 'Charles_Dickens', 'Henry_James', 'Boston%2C_Massachusetts', 'Rugby_football', 'Football_%28soccer%29', 'FIFA_World_Cup', 'Atlantic_Ocean', 'Cape_Town', 'African_Penguin', 'Magellanic_Penguin', 'Scientific_classification', 'Gregor_Mendel', 'Charles_Darwin', 'Church_of_England', 'Thomas_Cranmer', 'Mary_I_of_England', 'Mary_II_of_England']"
Applied_mathematics,Charlie_Chaplin,True,9,"['Applied_mathematics', 'Republic_of_Ireland', 'James_Joyce', 'Marcel_Proust', 'Leo_Tolstoy', 'Mahatma_Gandhi', 'Albert_Einstein', 'Adolf_Hitler', 'Charlie_Chaplin']"
Apricot,Newspaper,True,4,"['Apricot', 'United_States', 'Publishing', 'Newspaper']"
Apricot,Nintendo_Entertainment_System,True,6,"['Apricot', 'Roman_Empire', 'United_States', 'Computer', 'Computer_and_video_games', 'Nintendo_Entertainment_System']"
Aquarium,Smog,True,3,"['Aquarium', 'Nitrogen', 'Smog']"
Aquarium,Toy_Story,False,25,"['Aquarium', 'Animal', 'Organism', 'Food', 'Peanut', 'Fruit', 'Tree', 'Banana', 'Nintendo', 'Nintendo_DS', 'Computer_and_video_games', 'Nintendo_Entertainment_System', 'Super_Mario_Bros.', 'Super_Mario_64', 'Mario', 'Rabbit', 'Dog', 'Rabies', 'Bear', 'Giant_Panda', 'Elephant', 'Ice_age', 'Snowball_Earth', 'Earth', 'Red_giant']"
Arable_land,Minneapolis%2C_Minnesota,True,11,"['Arable_land', 'Land_%28economics%29', 'Africa', 'Cape_Town', 'Stockholm', 'Helsinki', 'National_Hockey_League', 'Nashville%2C_Tennessee', 'Southern_United_States', 'Minnesota', 'Minneapolis%2C_Minnesota']"
Archaeology,Ecuador,True,5,"['Archaeology', 'England', 'Italy', 'Brazil', 'Ecuador']"
Archaeopteryx,Diego_Maradona,True,5,"['Archaeopteryx', 'Germany', 'San_Marino', 'Argentina', 'Diego_Maradona']"
Archaeopteryx,Franklin_D._Roosevelt,True,5,"['Archaeopteryx', 'Germany', 'George_W._Bush', 'President_of_the_United_States', 'Franklin_D._Roosevelt']"
Archbishop_of_Canterbury,Dead_Sea,True,10,"['Archbishop_of_Canterbury', 'River_Thames', 'North_Sea', 'Atlantic_Ocean', 'Black_Sea', 'Red_Sea', 'Indian_Ocean', 'Ocean', 'Sea', 'Dead_Sea']"
